protocol	srcIP	destIP	srcPort	destPort	srcPkts	destPkts	srcBytes	destBytes	proto
2	111.186.123.43	239.255.255.250	56629	3702	7	0	4886	0	0
2	111.186.123.175	239.255.255.250	61696	3702	7	0	4886	0	0
1	111.186.105.83	149.28.64.148	55480	8081	5	6	989	3719	0
1	111.186.105.83	149.28.64.148	55908	8081	5	6	1365	3282	0
1	111.186.105.83	149.28.64.148	55810	8081	5	6	1302	3337	0
1	111.186.105.83	149.28.64.148	55769	8081	5	6	1290	3250	0
1	111.186.105.83	149.28.64.148	55790	8081	6	6	1350	3067	0
1	111.186.105.83	149.28.64.148	55912	8081	6	6	1367	2893	0
1	111.186.105.83	149.28.64.148	55778	8081	6	6	1352	2905	0
1	111.186.105.83	149.28.64.148	54888	8081	8	7	3151	1091	0
1	111.186.105.83	149.28.64.148	55802	8081	5	6	1303	2928	0
1	111.186.105.83	149.28.64.148	55858	8081	5	6	1317	2860	0
1	111.186.105.83	149.28.64.148	55758	8081	5	6	1300	2641	0
1	111.186.105.83	149.28.64.148	55855	8081	5	6	1303	2583	0
1	111.186.105.83	149.28.64.148	55876	8081	5	6	1313	2483	0
1	111.186.105.83	149.28.64.148	54930	8081	8	9	2443	1345	0
1	111.186.105.83	149.28.64.148	55460	8081	5	6	983	2780	0
1	111.186.105.83	149.28.64.148	55110	8081	5	6	998	2741	0
1	111.186.105.83	149.28.64.148	55762	8081	5	6	1299	2287	0
1	111.186.105.83	149.28.64.148	55872	8081	5	5	1303	2242	0
1	111.186.105.83	149.28.64.148	54915	8081	8	8	2537	983	0
1	111.186.105.83	149.28.64.148	55737	8081	5	6	1307	2163	0
1	111.186.105.83	149.28.64.148	55806	8081	5	6	1293	2162	0
1	111.186.105.83	149.28.64.148	55013	8081	5	6	866	2535	0
1	111.186.105.83	149.28.64.148	55753	8081	5	6	1291	1959	0
1	111.186.105.83	149.28.64.148	56024	8081	5	6	1299	1921	0
1	111.186.105.83	149.28.64.148	55740	8081	5	6	1309	1904	0
1	111.186.105.83	149.28.64.148	56056	8081	6	5	1613	1519	0
1	111.186.105.83	149.28.64.148	56032	8081	5	6	1299	1829	0
1	111.186.105.83	149.28.64.148	56060	8081	5	5	1586	1518	0
1	111.186.105.83	149.28.64.148	56052	8081	5	5	1583	1376	0
1	111.186.105.83	149.28.64.148	55628	8081	5	6	976	1979	0
1	111.186.105.83	149.28.64.148	56012	8081	5	5	1299	1636	0
1	111.186.105.83	149.28.64.148	54966	8081	5	6	1000	1928	0
1	111.186.105.83	149.28.64.148	55814	8081	5	5	1376	1478	0
1	111.186.105.83	149.28.64.148	55794	8081	5	5	1291	1504	0
1	111.186.105.83	149.28.64.148	55770	8081	5	5	1298	1422	0
1	111.186.105.83	149.28.64.148	55826	8081	5	5	1300	1391	0
1	111.186.105.83	149.28.64.148	55842	8081	5	5	1297	1373	0
1	111.186.105.83	149.28.64.148	55616	8081	5	5	988	1664	0
1	111.186.105.83	149.28.64.148	54814	8081	5	4	700	1944	0
1	111.186.105.83	149.28.64.148	55996	8081	5	5	1294	1257	0
1	111.186.105.83	149.28.64.148	55175	8081	5	5	1028	1483	0
1	111.186.105.83	149.28.64.148	55972	8081	5	5	1294	1214	0
1	111.186.105.83	149.28.64.148	55916	8081	5	5	1294	1213	0
1	111.186.105.83	149.28.64.148	55191	8081	5	5	1027	1473	0
1	111.186.105.83	149.28.64.148	55920	8081	5	5	1294	1205	0
1	111.186.105.83	149.28.64.148	55988	8081	5	5	1294	1202	0
1	111.186.105.83	149.28.64.148	55960	8081	5	5	1294	1189	0
1	111.186.105.83	149.28.64.148	56004	8081	5	5	1294	1162	0
1	111.186.105.83	149.28.64.148	55980	8081	5	5	1294	1141	0
1	111.186.105.83	149.28.64.148	56068	8081	5	5	1272	1089	0
1	111.186.105.83	149.28.64.148	55676	8081	5	5	1630	673	0
1	111.186.105.83	149.28.64.148	56064	8081	5	5	1257	986	0
1	111.186.105.83	149.28.64.148	55716	8081	5	5	1300	941	0
1	111.186.105.83	149.28.64.148	55798	8081	5	5	1307	815	0
1	111.186.105.83	149.28.64.148	56072	8081	5	5	1335	747	0
1	111.186.105.83	149.28.64.148	55964	8081	5	5	1294	749	0
1	111.186.105.83	149.28.64.148	55928	8081	5	5	1293	748	0
1	111.186.105.83	149.28.64.148	55976	8081	5	5	1293	748	0
2	111.186.123.219	255.255.255.255	5656	5657	2	0	2026	0	0
1	111.186.105.83	149.28.64.148	54970	8081	5	5	943	894	0
1	111.186.105.83	149.28.64.148	55006	8081	5	5	948	880	0
1	111.186.105.83	149.28.64.148	55097	8081	5	5	940	871	0
1	111.186.105.83	149.28.64.148	55120	8081	5	5	1091	708	0
1	111.186.105.83	149.28.64.148	55366	8081	5	5	927	871	0
1	111.186.105.83	149.28.64.148	55636	8081	5	5	796	1000	0
1	111.186.105.83	149.28.64.148	54981	8081	5	5	918	866	0
1	111.186.105.83	149.28.64.148	54982	8081	5	5	913	863	0
1	111.186.105.83	149.28.64.148	55002	8081	5	5	913	863	0
1	111.186.105.83	149.28.64.148	55020	8081	5	5	903	842	0
1	111.186.105.83	149.28.64.148	54986	8081	5	5	1094	636	0
1	111.186.105.83	149.28.64.148	54998	8081	5	5	1078	636	0
1	111.186.105.83	149.28.64.148	54920	8081	7	6	1109	601	0
1	111.186.105.83	149.28.64.148	55680	8081	5	5	1013	664	0
1	111.186.105.83	149.28.64.148	55215	8081	5	5	1036	616	0
1	111.186.105.83	149.28.64.148	55223	8081	5	5	1036	616	0
1	111.186.105.83	149.28.64.148	55239	8081	5	5	1036	615	0
1	111.186.105.83	149.28.64.148	55247	8081	5	5	1035	616	0
1	111.186.105.83	149.28.64.148	55231	8081	5	5	1033	616	0
1	111.186.105.83	149.28.64.148	55147	8081	5	5	1033	613	0
1	111.186.105.83	149.28.64.148	55207	8081	5	5	1028	616	0
1	111.186.105.83	149.28.64.148	55254	8081	5	5	1029	615	0
1	111.186.105.83	149.28.64.148	55183	8081	5	5	1027	616	0
1	111.186.105.83	149.28.64.148	55199	8081	5	5	1027	616	0
1	111.186.105.83	149.28.64.148	55271	8081	5	5	1028	614	0
1	111.186.105.83	149.28.64.148	55543	8081	5	5	1016	626	0
1	111.186.105.83	149.28.64.148	55548	8081	5	5	1016	626	0
1	111.186.105.83	149.28.64.148	55558	8081	5	5	1016	626	0
1	111.186.105.83	149.28.64.148	55560	8081	5	5	1016	626	0
1	111.186.105.83	149.28.64.148	55576	8081	5	5	1016	626	0
1	111.186.105.83	149.28.64.148	55588	8081	5	5	1016	626	0
1	111.186.105.83	149.28.64.148	55179	8081	5	5	1027	614	0
1	111.186.105.83	149.28.64.148	55299	8081	5	5	1027	614	0
1	111.186.105.83	149.28.64.148	55159	8081	5	5	1025	615	0
1	111.186.105.83	149.28.64.148	55195	8081	5	5	1026	614	0
1	111.186.105.83	149.28.64.148	55295	8081	5	5	1027	613	0
1	111.186.105.83	149.28.64.148	55536	8081	5	5	1015	625	0
1	111.186.105.83	149.28.64.148	55544	8081	5	5	1015	625	0
1	111.186.105.83	149.28.64.148	55552	8081	5	5	1015	625	0
1	111.186.105.83	149.28.64.148	55572	8081	5	5	1015	625	0
1	111.186.105.83	149.28.64.148	55580	8081	5	5	1015	625	0
1	111.186.105.83	149.28.64.148	55584	8081	5	5	1015	625	0
1	111.186.105.83	149.28.64.148	55103	8081	5	5	1094	545	0
1	111.186.105.83	149.28.64.148	55436	8081	5	5	1013	626	0
1	111.186.105.83	149.28.64.148	55446	8081	5	5	1013	626	0
1	111.186.105.83	149.28.64.148	55163	8081	5	5	1023	615	0
1	111.186.105.83	149.28.64.148	55571	8081	5	5	1014	624	0
1	111.186.105.83	149.28.64.148	55476	8081	5	5	1012	625	0
1	111.186.105.83	149.28.64.148	55595	8081	5	5	1012	625	0
1	111.186.105.83	149.28.64.148	55596	8081	5	5	1012	625	0
1	111.186.105.83	149.28.64.148	55311	8081	5	5	1016	615	0
1	111.186.105.83	149.28.64.148	55263	8081	5	5	1009	620	0
1	111.186.105.83	149.28.64.148	55319	8081	5	5	1013	614	0
1	111.186.105.83	149.28.64.148	55136	8081	5	5	1007	619	0
1	111.186.105.83	149.28.64.148	55171	8081	5	5	1007	619	0
1	111.186.105.83	149.28.64.148	55564	8081	5	5	1006	619	0
1	111.186.105.83	149.28.64.148	55474	8081	5	5	998	626	0
1	111.186.105.83	149.28.64.148	55427	8081	5	5	995	626	0
1	111.186.105.83	149.28.64.148	55508	8081	5	5	994	626	0
1	111.186.105.83	149.28.64.148	55660	8081	5	5	994	626	0
1	111.186.105.83	149.28.64.148	55422	8081	5	5	994	625	0
1	111.186.105.83	149.28.64.148	55432	8081	5	5	992	626	0
1	111.186.105.83	149.28.64.148	55426	8081	5	5	992	625	0
1	111.186.105.83	149.28.64.148	55499	8081	5	5	992	625	0
1	111.186.105.83	149.28.64.148	55500	8081	5	5	992	625	0
1	111.186.105.83	149.28.64.148	55648	8081	5	5	992	625	0
1	111.186.105.83	149.28.64.148	55656	8081	5	5	992	625	0
1	111.186.105.83	149.28.64.148	55428	8081	5	5	991	624	0
1	111.186.105.83	149.28.64.148	55492	8081	5	5	991	624	0
1	111.186.105.83	149.28.64.148	55504	8081	5	5	991	624	0
1	111.186.105.83	149.28.64.148	55655	8081	5	5	991	624	0
1	111.186.105.83	149.28.64.148	55624	8081	5	5	990	623	0
1	111.186.105.83	149.28.64.148	55452	8081	5	5	986	624	0
1	111.186.105.83	149.28.64.148	55456	8081	5	5	984	626	0
1	111.186.105.83	149.28.64.148	55632	8081	5	5	986	624	0
1	111.186.105.83	149.28.64.148	55640	8081	5	5	986	624	0
1	111.186.105.83	149.28.64.148	55644	8081	5	5	986	624	0
1	111.186.105.83	149.28.64.148	55450	8081	5	5	980	626	0
1	111.186.105.83	149.28.64.148	55664	8081	5	5	941	664	0
1	111.186.105.83	149.28.64.148	55611	8081	5	5	978	626	0
1	111.186.105.83	149.28.64.148	55668	8081	5	5	939	664	0
1	111.186.105.83	149.28.64.148	55672	8081	5	5	938	664	0
1	111.186.105.83	149.28.64.148	55390	8081	5	5	937	664	0
1	111.186.105.83	149.28.64.148	55392	8081	5	5	937	664	0
1	111.186.105.83	149.28.64.148	55516	8081	5	5	972	626	0
1	111.186.105.83	149.28.64.148	55520	8081	5	5	972	626	0
1	111.186.105.83	149.28.64.148	55524	8081	5	5	972	626	0
1	111.186.105.83	149.28.64.148	55528	8081	5	5	972	626	0
1	111.186.105.83	149.28.64.148	55396	8081	5	5	933	664	0
1	111.186.105.83	149.28.64.148	55604	8081	5	5	970	626	0
1	111.186.105.83	149.28.64.148	55600	8081	5	5	966	625	0
1	111.186.105.83	149.28.64.148	55514	8081	5	5	963	626	0
1	111.186.105.83	149.28.64.148	55532	8081	5	5	963	626	0
1	111.186.105.83	149.28.64.148	55412	8081	5	5	958	626	0
1	111.186.105.83	149.28.64.148	55283	8081	5	4	1028	554	0
1	111.186.105.83	149.28.64.148	55475	8081	5	5	956	626	0
1	111.186.105.83	149.28.64.148	55370	8081	5	5	960	619	0
1	111.186.105.83	149.28.64.148	55441	8081	5	5	953	626	0
1	111.186.105.83	149.28.64.148	55307	8081	5	5	957	621	0
1	111.186.105.83	149.28.64.148	54921	8081	6	5	1058	518	0
1	111.186.105.83	149.28.64.148	54923	8081	6	5	1058	518	0
1	111.186.105.83	149.28.64.148	54927	8081	6	5	1058	518	0
1	111.186.105.83	149.28.64.148	54928	8081	6	5	1058	518	0
1	111.186.105.83	149.28.64.148	54929	8081	6	5	1058	518	0
1	111.186.105.83	149.28.64.148	54918	8081	6	5	1055	518	0
1	111.186.105.83	149.28.64.148	54922	8081	6	5	1055	518	0
1	111.186.105.83	149.28.64.148	54926	8081	6	5	1055	518	0
1	111.186.105.83	149.28.64.148	54937	8081	6	5	1055	518	0
1	111.186.105.83	149.28.64.148	54938	8081	6	5	1055	518	0
1	111.186.105.83	149.28.64.148	54939	8081	6	5	1055	518	0
1	111.186.105.83	149.28.64.148	54940	8081	6	5	1055	518	0
1	111.186.105.83	149.28.64.148	54942	8081	6	5	1055	518	0
1	111.186.105.83	149.28.64.148	54916	8081	6	5	1055	513	0
1	111.186.105.83	149.28.64.148	54917	8081	6	5	1055	513	0
1	111.186.105.83	149.28.64.148	54919	8081	6	5	1055	513	0
1	111.186.105.83	149.28.64.148	54925	8081	6	5	1055	513	0
1	111.186.105.83	149.28.64.148	54962	8081	6	5	1055	513	0
1	111.186.105.83	149.28.64.148	55404	8081	5	5	935	626	0
1	111.186.105.83	149.28.64.148	55388	8081	5	5	926	625	0
1	111.186.105.83	149.28.64.148	55382	8081	5	5	924	625	0
1	111.186.105.83	149.28.64.148	55612	8081	5	5	919	626	0
1	111.186.105.83	149.28.64.148	55408	8081	5	5	920	624	0
1	111.186.105.83	149.28.64.148	55389	8081	5	5	917	626	0
1	111.186.105.83	149.28.64.148	55211	8081	5	5	896	621	0
1	111.186.105.83	149.28.64.148	55287	8081	5	5	898	619	0
1	111.186.105.83	149.28.64.148	55279	8081	5	5	896	620	0
1	111.186.105.83	149.28.64.148	55255	8081	5	5	895	620	0
1	111.186.105.83	149.28.64.148	55238	8081	5	5	891	620	0
1	111.186.105.83	149.28.64.148	55203	8081	5	5	890	619	0
1	111.186.105.83	149.28.64.148	55104	8081	5	5	848	658	0
1	111.186.105.83	149.28.64.148	55227	8081	5	5	886	620	0
1	111.186.105.83	149.28.64.148	55243	8081	5	5	885	620	0
1	111.186.105.83	149.28.64.148	55033	8081	5	5	745	759	0
1	111.186.105.83	149.28.64.148	55315	8081	5	5	884	620	0
1	111.186.105.83	149.28.64.148	55167	8081	5	5	882	618	0
1	111.186.105.83	149.28.64.148	55222	8081	5	5	876	619	0
1	111.186.105.83	149.28.64.148	55187	8081	5	5	873	618	0
1	111.186.105.83	149.28.64.148	54950	8081	5	4	922	246	0
1	149.28.64.148	111.186.105.83	8081	54822	4	2	1005	108	0
1	111.186.105.83	149.28.64.148	54954	8081	5	4	612	246	0
2	10.0.3.253	255.255.255.255	50819	5678	2	0	328	0	0
2	111.186.123.35	255.255.255.255	56706	1947	4	0	328	0	0
2	111.186.123.139	111.186.123.255	55237	1947	4	0	328	0	0
2	111.186.123.139	255.255.255.255	55237	1947	4	0	328	0	0
2	111.186.123.197	255.255.255.255	65441	1947	4	0	328	0	0
2	111.186.105.28	255.255.255.255	46137	5678	2	0	314	0	0
2	111.186.105.33	255.255.255.255	60904	5678	2	0	314	0	0
2	111.186.105.37	255.255.255.255	48068	5678	2	0	314	0	0
2	111.186.103.137	111.186.103.255	56817	1947	3	0	246	0	0
2	111.186.103.137	255.255.255.255	56817	1947	3	0	246	0	0
2	111.186.103.150	111.186.103.255	60811	1947	3	0	246	0	0
2	111.186.103.150	255.255.255.255	60811	1947	3	0	246	0	0
2	111.186.103.195	111.186.103.255	57598	1947	3	0	246	0	0
2	111.186.103.195	255.255.255.255	57598	1947	3	0	246	0	0
2	111.186.105.84	111.186.105.255	62913	1947	3	0	246	0	0
2	111.186.105.84	255.255.255.255	62913	1947	3	0	246	0	0
2	111.186.123.3	111.186.123.255	58536	1947	3	0	246	0	0
2	111.186.123.3	255.255.255.255	58536	1947	3	0	246	0	0
2	111.186.123.19	111.186.123.255	52459	1947	3	0	246	0	0
2	111.186.123.19	255.255.255.255	52459	1947	3	0	246	0	0
2	111.186.123.32	111.186.123.255	63934	1947	3	0	246	0	0
2	111.186.123.32	255.255.255.255	63934	1947	3	0	246	0	0
2	111.186.123.90	111.186.123.255	65445	1947	3	0	246	0	0
2	111.186.123.90	255.255.255.255	65445	1947	3	0	246	0	0
2	111.186.123.104	111.186.123.255	56018	1947	3	0	246	0	0
2	111.186.123.104	255.255.255.255	56018	1947	3	0	246	0	0
2	111.186.123.113	111.186.123.255	63105	1947	3	0	246	0	0
2	111.186.123.113	255.255.255.255	63105	1947	3	0	246	0	0
2	111.186.123.126	111.186.123.255	61968	1947	3	0	246	0	0
2	111.186.123.126	255.255.255.255	61968	1947	3	0	246	0	0
2	111.186.123.130	255.255.255.255	61354	1947	3	0	246	0	0
2	111.186.123.137	111.186.123.255	50941	1947	3	0	246	0	0
2	111.186.123.137	255.255.255.255	50941	1947	3	0	246	0	0
2	111.186.123.141	111.186.123.255	61895	1947	3	0	246	0	0
2	111.186.123.141	255.255.255.255	61895	1947	3	0	246	0	0
2	111.186.123.145	111.186.123.255	51839	1947	3	0	246	0	0
2	111.186.123.145	255.255.255.255	51839	1947	3	0	246	0	0
2	111.186.123.149	111.186.123.255	58079	1947	3	0	246	0	0
2	111.186.123.151	111.186.123.255	50069	1947	3	0	246	0	0
2	111.186.123.151	255.255.255.255	50069	1947	3	0	246	0	0
2	111.186.123.160	111.186.123.255	58569	1947	3	0	246	0	0
2	111.186.123.160	255.255.255.255	58569	1947	3	0	246	0	0
2	111.186.123.163	111.186.123.255	55485	1947	3	0	246	0	0
2	111.186.123.163	255.255.255.255	55485	1947	3	0	246	0	0
2	111.186.123.167	111.186.123.255	51157	1947	3	0	246	0	0
2	111.186.123.167	255.255.255.255	51157	1947	3	0	246	0	0
2	111.186.123.177	111.186.123.255	49950	1947	3	0	246	0	0
2	111.186.123.177	255.255.255.255	49950	1947	3	0	246	0	0
2	111.186.123.178	111.186.123.255	59915	1947	3	0	246	0	0
2	111.186.123.178	255.255.255.255	59915	1947	3	0	246	0	0
2	111.186.123.181	111.186.123.255	61679	1947	3	0	246	0	0
2	111.186.123.185	111.186.123.255	61493	1947	3	0	246	0	0
2	111.186.123.185	255.255.255.255	61493	1947	3	0	246	0	0
2	111.186.123.187	111.186.123.255	52812	1947	3	0	246	0	0
2	111.186.123.187	255.255.255.255	52812	1947	3	0	246	0	0
2	111.186.123.191	111.186.123.255	62234	1947	3	0	246	0	0
2	111.186.123.191	255.255.255.255	62234	1947	3	0	246	0	0
2	111.186.123.209	111.186.123.255	64370	1947	3	0	246	0	0
2	111.186.123.209	255.255.255.255	64370	1947	3	0	246	0	0
2	111.186.123.233	111.186.123.255	51030	1947	3	0	246	0	0
2	111.186.123.233	255.255.255.255	51030	1947	3	0	246	0	0
2	111.186.105.58	255.255.255.255	51781	22313	4	0	240	0	0
2	111.186.123.141	255.255.255.255	63702	22313	3	0	180	0	0
1	111.186.105.83	149.28.64.148	54660	8081	2	1	108	60	0
1	111.186.105.83	149.28.64.148	54788	8081	2	1	108	60	0
1	111.186.105.83	149.28.64.148	54804	8081	2	1	108	60	0
2	111.186.123.130	111.186.123.255	61354	1947	2	0	164	0	0
2	111.186.123.149	255.255.255.255	58079	1947	2	0	164	0	0
2	111.186.123.181	255.255.255.255	61679	1947	2	0	164	0	0
2	111.186.123.244	111.186.123.255	59984	1947	2	0	164	0	0
2	111.186.123.244	255.255.255.255	59984	1947	2	0	164	0	0
2	10.0.3.242	10.0.3.255	56667	1947	1	0	82	0	0
2	10.0.3.242	255.255.255.255	56669	1947	1	0	82	0	0
2	111.186.123.177	255.255.255.255	12309	12307	1	0	66	0	0
2	111.186.123.219	255.255.255.255	53530	14008	1	0	66	0	0
2	111.186.103.52	255.255.255.255	54273	9200	1	0	60	0	0
2	111.186.103.52	255.255.255.255	57247	9200	1	0	60	0	0
2	111.186.103.52	255.255.255.255	57677	9200	1	0	60	0	0
2	111.186.103.52	255.255.255.255	58116	9200	1	0	60	0	0
2	111.186.123.108	255.255.255.255	49321	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	49322	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	49323	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	49326	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	49327	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	49329	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	49331	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	49333	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	52181	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	53177	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	53180	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	53181	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	53183	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	53185	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	53186	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	53189	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	53191	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	56049	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	56962	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	56964	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	56966	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	56968	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	56970	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	56971	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	56972	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	56975	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57637	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57640	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57642	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57644	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57647	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57650	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57651	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57653	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57655	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57657	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57659	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57661	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57663	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57665	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57667	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57669	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57670	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	61317	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	61320	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	61322	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	61325	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	61327	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	61330	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	61332	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	61920	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	65298	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	65300	3956	1	0	60	0	0
